"Date","Price","Open","High","Low","Change %"
"Apr 27, 2004","8.2768","8.2768","8.2768","8.2768","0.00"
"Apr 26, 2004","8.2768","8.2768","8.2768","8.2768","-0.00"
"Apr 23, 2004","8.2769","8.2769","8.2769","8.2769","-0.00"
"Apr 22, 2004","8.2770","8.2770","8.2770","8.2770","0.00"
"Apr 21, 2004","8.2769","8.2769","8.2769","8.2769","0.00"
"Apr 20, 2004","8.2768","8.2768","8.2768","8.2768","0.00"
"Apr 19, 2004","8.2768","8.2768","8.2768","8.2768","-0.00"
"Apr 16, 2004","8.2769","8.2769","8.2769","8.2769","-0.00"
"Apr 15, 2004","8.2771","8.2771","8.2771","8.2771","-0.00"
"Apr 14, 2004","8.2772","8.2772","8.2772","8.2772","0.00"
"Apr 13, 2004","8.2769","8.2769","8.2769","8.2769","-0.00"
"Apr 12, 2004","8.2770","8.2770","8.2770","8.2770","0.00"
"Apr 09, 2004","8.2769","8.2769","8.2769","8.2769","0.00"
"Apr 08, 2004","8.2769","8.2769","8.2769","8.2769","0.00"
"Apr 07, 2004","8.2769","8.2769","8.2769","8.2769","0.00"
"Apr 06, 2004","8.2769","8.2769","8.2769","8.2769","0.00"
"Apr 05, 2004","8.2769","8.2769","8.2769","8.2769","0.00"
"Apr 02, 2004","8.2769","8.2769","8.2769","8.2769","0.00"
"Apr 01, 2004","8.2769","8.2769","8.2769","8.2769","-0.00"
"Mar 31, 2004","8.2770","8.2770","8.2770","8.2770","-0.00"
"Mar 30, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Mar 29, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Mar 26, 2004","8.2770","8.2770","8.2770","8.2770","-0.00"
"Mar 25, 2004","8.2771","8.2771","8.2771","8.2771","-0.00"
"Mar 24, 2004","8.2772","8.2772","8.2772","8.2772","-0.00"
"Mar 23, 2004","8.2774","8.2774","8.2774","8.2774","0.00"
"Mar 22, 2004","8.2773","8.2773","8.2773","8.2773","0.00"
"Mar 19, 2004","8.2772","8.2772","8.2772","8.2772","0.00"
"Mar 18, 2004","8.2768","8.2768","8.2768","8.2768","-0.01"
"Mar 17, 2004","8.2774","8.2774","8.2774","8.2774","0.00"
"Mar 16, 2004","8.2773","8.2773","8.2773","8.2773","0.00"
"Mar 15, 2004","8.2773","8.2773","8.2773","8.2773","0.00"
"Mar 12, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Mar 11, 2004","8.2769","8.2767","8.2769","8.2767","0.00"
"Mar 10, 2004","8.2767","8.2766","8.2767","8.2766","0.00"
"Mar 09, 2004","8.2767","8.2766","8.2767","8.2766","0.00"
"Mar 08, 2004","8.2767","8.2766","8.2767","8.2766","-0.00"
"Mar 05, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Mar 04, 2004","8.2770","8.2770","8.2770","8.2770","0.00"
"Mar 03, 2004","8.2768","8.2768","8.2768","8.2768","0.00"
"Mar 02, 2004","8.2768","8.2768","8.2768","8.2768","0.00"
"Mar 01, 2004","8.2768","8.2768","8.2768","8.2768","-0.00"
"Feb 27, 2004","8.2769","8.2769","8.2769","8.2769","-0.00"
"Feb 26, 2004","8.2770","8.2770","8.2770","8.2770","0.00"
"Feb 25, 2004","8.2770","8.2770","8.2770","8.2770","-0.00"
"Feb 24, 2004","8.2771","8.2771","8.2771","8.2771","-0.00"
"Feb 23, 2004","8.2772","8.2772","8.2772","8.2772","0.00"
"Feb 20, 2004","8.2772","8.2772","8.2772","8.2772","0.00"
"Feb 19, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Feb 18, 2004","8.2770","8.2770","8.2770","8.2770","0.00"
"Feb 17, 2004","8.2770","8.2770","8.2770","8.2770","-0.00"
"Feb 16, 2004","8.2772","8.2772","8.2772","8.2772","0.00"
"Feb 13, 2004","8.2770","8.2770","8.2770","8.2770","-0.00"
"Feb 12, 2004","8.2772","8.2772","8.2772","8.2772","0.00"
"Feb 11, 2004","8.2771","8.2771","8.2771","8.2771","-0.00"
"Feb 10, 2004","8.2772","8.2772","8.2772","8.2772","-0.00"
"Feb 09, 2004","8.2773","8.2773","8.2773","8.2773","0.00"
"Feb 06, 2004","8.2773","8.2773","8.2773","8.2773","0.00"
"Feb 05, 2004","8.2773","8.2773","8.2773","8.2773","0.00"
"Feb 04, 2004","8.2772","8.2772","8.2772","8.2772","0.00"
"Feb 03, 2004","8.2772","8.2772","8.2772","8.2772","0.00"
"Feb 02, 2004","8.2770","8.2770","8.2770","8.2770","0.00"
"Jan 30, 2004","8.2768","8.2768","8.2768","8.2768","-0.00"
"Jan 29, 2004","8.2770","8.2770","8.2770","8.2770","-0.00"
"Jan 28, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Jan 27, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Jan 26, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Jan 23, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Jan 22, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Jan 21, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Jan 20, 2004","8.2770","8.2770","8.2770","8.2770","0.00"
"Jan 19, 2004","8.2768","8.2768","8.2768","8.2768","0.00"
"Jan 16, 2004","8.2767","8.2767","8.2767","8.2767","0.00"
"Jan 15, 2004","8.2767","8.2767","8.2767","8.2767","-0.00"
"Jan 14, 2004","8.2768","8.2768","8.2768","8.2768","0.00"
"Jan 13, 2004","8.2768","8.2768","8.2768","8.2768","-0.00"
"Jan 12, 2004","8.2770","8.2770","8.2770","8.2770","0.00"
"Jan 09, 2004","8.2770","8.2770","8.2770","8.2770","-0.00"
"Jan 08, 2004","8.2772","8.2772","8.2772","8.2772","0.00"
"Jan 07, 2004","8.2772","8.2772","8.2772","8.2772","0.00"
"Jan 06, 2004","8.2771","8.2771","8.2771","8.2771","0.00"
"Jan 05, 2004","8.2770","8.2770","8.2770","8.2770","0.00"
"Jan 02, 2004","8.2769","8.2769","8.2769","8.2769","0.00"
"Dec 31, 2003","8.2767","8.2767","8.2767","8.2767","0.00"
"Dec 30, 2003","8.2767","8.2767","8.2767","8.2767","-0.00"
"Dec 29, 2003","8.2769","8.2769","8.2769","8.2769","0.00"
"Dec 26, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"Dec 25, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"Dec 24, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Dec 23, 2003","8.2769","8.2769","8.2769","8.2769","0.00"
"Dec 22, 2003","8.2769","8.2769","8.2769","8.2769","-0.00"
"Dec 19, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Dec 18, 2003","8.2769","8.2769","8.2769","8.2769","0.00"
"Dec 17, 2003","8.2769","8.2769","8.2769","8.2769","-0.00"
"Dec 16, 2003","8.2771","8.2771","8.2771","8.2771","-0.00"
"Dec 15, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Dec 12, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"Dec 11, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"Dec 10, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Dec 09, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"Dec 08, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"Dec 05, 2003","8.2769","8.2769","8.2769","8.2769","-0.00"
"Dec 04, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Dec 03, 2003","8.2771","8.2771","8.2771","8.2771","-0.00"
"Dec 02, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Dec 01, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Nov 28, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Nov 27, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Nov 26, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Nov 25, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Nov 24, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"Nov 21, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 20, 2003","8.2769","8.2769","8.2769","8.2769","0.00"
"Nov 19, 2003","8.2767","8.2767","8.2767","8.2767","0.00"
"Nov 18, 2003","8.2767","8.2767","8.2767","8.2767","-0.00"
"Nov 17, 2003","8.2769","8.2769","8.2769","8.2769","-0.00"
"Nov 14, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 13, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 12, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 11, 2003","8.2769","8.2769","8.2769","8.2769","-0.00"
"Nov 10, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 07, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 06, 2003","8.2769","8.2769","8.2769","8.2769","0.00"
"Nov 05, 2003","8.2767","8.2767","8.2767","8.2767","0.00"
"Nov 04, 2003","8.2767","8.2767","8.2767","8.2767","0.00"
"Nov 03, 2003","8.2766","8.2766","8.2766","8.2766","0.00"
"Oct 31, 2003","8.2766","8.2766","8.2766","8.2766","-0.00"
"Oct 30, 2003","8.2767","8.2767","8.2767","8.2767","0.00"
"Oct 29, 2003","8.2766","8.2766","8.2766","8.2766","0.00"
"Oct 28, 2003","8.2766","8.2766","8.2766","8.2766","-0.00"
"Oct 27, 2003","8.2767","8.2767","8.2767","8.2767","-0.00"
"Oct 24, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"Oct 23, 2003","8.2766","8.2766","8.2766","8.2766","0.00"
"Oct 22, 2003","8.2766","8.2766","8.2766","8.2766","0.00"
"Oct 21, 2003","8.2765","8.2765","8.2765","8.2765","-0.00"
"Oct 20, 2003","8.2766","8.2766","8.2766","8.2766","0.00"
"Oct 17, 2003","8.2766","8.2766","8.2766","8.2766","0.00"
"Oct 16, 2003","8.2766","8.2766","8.2766","8.2766","-0.00"
"Oct 15, 2003","8.2767","8.2767","8.2767","8.2767","0.00"
"Oct 14, 2003","8.2767","8.2767","8.2767","8.2767","-0.00"
"Oct 13, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"Oct 10, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Oct 09, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"Oct 08, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"Oct 07, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Oct 06, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Oct 03, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Oct 02, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Oct 01, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Sep 30, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Sep 29, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Sep 26, 2003","8.2773","8.2773","8.2773","8.2773","0.00"
"Sep 25, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Sep 24, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Sep 23, 2003","8.2773","8.2772","8.2773","8.2772","0.00"
"Sep 22, 2003","8.2773","8.2773","8.2773","8.2773","0.00"
"Sep 19, 2003","8.2773","8.2773","8.2773","8.2773","-0.00"
"Sep 18, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Sep 17, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Sep 16, 2003","8.2774","8.2774","8.2774","8.2774","0.00"
"Sep 15, 2003","8.2774","8.2774","8.2774","8.2774","0.00"
"Sep 12, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Sep 11, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Sep 10, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Sep 09, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Sep 08, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Sep 05, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Sep 04, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Sep 03, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"Sep 02, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Sep 01, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Aug 29, 2003","8.2772","8.2771","8.2772","8.2771","0.00"
"Aug 28, 2003","8.2772","8.2771","8.2772","8.2771","0.00"
"Aug 27, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Aug 26, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"Aug 25, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"Aug 22, 2003","8.2766","8.2766","8.2766","8.2766","0.00"
"Aug 21, 2003","8.2766","8.2766","8.2766","8.2766","-0.00"
"Aug 20, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"Aug 19, 2003","8.2767","8.2767","8.2767","8.2767","-0.00"
"Aug 18, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"Aug 15, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"Aug 14, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Aug 13, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Aug 12, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Aug 11, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Aug 08, 2003","8.2772","8.2772","8.2772","8.2772","-0.00"
"Aug 07, 2003","8.2774","8.2773","8.2774","8.2773","0.00"
"Aug 06, 2003","8.2773","8.2773","8.2773","8.2773","-0.00"
"Aug 05, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Aug 04, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Aug 01, 2003","8.2772","8.2772","8.2772","8.2772","-0.00"
"Jul 31, 2003","8.2774","8.2773","8.2774","8.2773","0.00"
"Jul 30, 2003","8.2773","8.2773","8.2773","8.2773","-0.00"
"Jul 29, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Jul 28, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Jul 25, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Jul 24, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Jul 23, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jul 22, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jul 21, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"Jul 18, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jul 17, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jul 16, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Jul 15, 2003","8.2772","8.2771","8.2772","8.2771","0.00"
"Jul 14, 2003","8.2771","8.2771","8.2771","8.2771","-0.00"
"Jul 11, 2003","8.2772","8.2772","8.2772","8.2772","-0.00"
"Jul 10, 2003","8.2774","8.2773","8.2774","8.2773","0.00"
"Jul 09, 2003","8.2773","8.2773","8.2773","8.2773","-0.00"
"Jul 08, 2003","8.2774","8.2773","8.2774","8.2773","0.00"
"Jul 07, 2003","8.2773","8.2773","8.2773","8.2773","-0.00"
"Jul 04, 2003","8.2776","8.2776","8.2776","8.2776","0.00"
"Jul 03, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Jul 02, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Jul 01, 2003","8.2774","8.2774","8.2774","8.2774","-0.00"
"Jun 30, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Jun 27, 2003","8.2774","8.2774","8.2774","8.2774","0.00"
"Jun 26, 2003","8.2774","8.2774","8.2774","8.2774","-0.00"
"Jun 25, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Jun 24, 2003","8.2774","8.2773","8.2774","8.2773","0.00"
"Jun 23, 2003","8.2773","8.2773","8.2773","8.2773","0.00"
"Jun 20, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Jun 19, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jun 18, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"Jun 17, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"Jun 16, 2003","8.2769","8.2769","8.2769","8.2769","0.00"
"Jun 13, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"Jun 12, 2003","8.2772","8.2771","8.2772","8.2771","0.00"
"Jun 11, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jun 10, 2003","8.2768","8.2768","8.2768","8.2768","-0.01"
"Jun 09, 2003","8.2773","8.2772","8.2773","8.2772","0.00"
"Jun 06, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jun 05, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jun 04, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jun 03, 2003","8.2769","8.2769","8.2769","8.2769","0.00"
"Jun 02, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"May 30, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"May 29, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"May 28, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"May 27, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"May 26, 2003","8.2772","8.2771","8.2772","8.2771","0.00"
"May 23, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"May 22, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"May 21, 2003","8.2769","8.2769","8.2769","8.2769","0.00"
"May 20, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"May 19, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"May 16, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"May 15, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"May 14, 2003","8.2769","8.2769","8.2769","8.2769","-0.00"
"May 13, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"May 12, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"May 09, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"May 08, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"May 07, 2003","8.2769","8.2769","8.2769","8.2769","-0.00"
"May 06, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"May 05, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"May 02, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"May 01, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"Apr 30, 2003","8.2771","8.2771","8.2771","8.2771","0.00"
"Apr 29, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Apr 28, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Apr 25, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Apr 24, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Apr 23, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Apr 22, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Apr 21, 2003","8.2769","8.2769","8.2769","8.2769","-0.00"
"Apr 18, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Apr 17, 2003","8.2771","8.2771","8.2771","8.2771","-0.00"
"Apr 16, 2003","8.2773","8.2772","8.2773","8.2772","0.00"
"Apr 15, 2003","8.2773","8.2772","8.2773","8.2772","-0.00"
"Apr 14, 2003","8.2774","8.2774","8.2774","8.2774","0.00"
"Apr 11, 2003","8.2772","8.2772","8.2772","8.2772","-0.00"
"Apr 10, 2003","8.2773","8.2773","8.2773","8.2773","-0.00"
"Apr 09, 2003","8.2774","8.2774","8.2774","8.2774","0.00"
"Apr 08, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Apr 07, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Apr 04, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Apr 03, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Apr 02, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Apr 01, 2003","8.2774","8.2774","8.2774","8.2774","0.00"
"Mar 31, 2003","8.2774","8.2774","8.2774","8.2774","0.00"
"Mar 28, 2003","8.2771","8.2771","8.2771","8.2771","-0.00"
"Mar 27, 2003","8.2772","8.2772","8.2772","8.2772","-0.00"
"Mar 26, 2003","8.2774","8.2774","8.2774","8.2774","0.00"
"Mar 25, 2003","8.2771","8.2771","8.2771","8.2771","-0.00"
"Mar 24, 2003","8.2774","8.2773","8.2774","8.2773","0.00"
"Mar 21, 2003","8.2773","8.2773","8.2773","8.2773","0.00"
"Mar 20, 2003","8.2773","8.2772","8.2773","8.2772","0.00"
"Mar 19, 2003","8.2773","8.2772","8.2773","8.2772","0.00"
"Mar 18, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Mar 17, 2003","8.2772","8.2771","8.2772","8.2771","0.00"
"Mar 14, 2003","8.2772","8.2771","8.2772","8.2771","0.00"
"Mar 13, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Mar 12, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Mar 11, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Mar 10, 2003","8.2772","8.2772","8.2772","8.2772","-0.00"
"Mar 07, 2003","8.2774","8.2774","8.2774","8.2774","-0.00"
"Mar 06, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Mar 05, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Mar 04, 2003","8.2774","8.2773","8.2774","8.2773","-0.00"
"Mar 03, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Feb 28, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Feb 27, 2003","8.2774","8.2774","8.2774","8.2774","0.00"
"Feb 26, 2003","8.2774","8.2774","8.2774","8.2774","-0.00"
"Feb 25, 2003","8.2777","8.2777","8.2777","8.2777","0.00"
"Feb 24, 2003","8.2776","8.2776","8.2776","8.2776","0.00"
"Feb 21, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Feb 20, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Feb 19, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Feb 18, 2003","8.2772","8.2772","8.2772","8.2772","-0.00"
"Feb 17, 2003","8.2774","8.2774","8.2774","8.2774","0.00"
"Feb 14, 2003","8.2773","8.2772","8.2773","8.2772","0.00"
"Feb 13, 2003","8.2773","8.2773","8.2773","8.2773","-0.00"
"Feb 12, 2003","8.2777","8.2777","8.2777","8.2777","0.00"
"Feb 11, 2003","8.2775","8.2775","8.2775","8.2775","0.00"
"Feb 10, 2003","8.2773","8.2773","8.2773","8.2773","-0.01"
"Feb 07, 2003","8.2785","8.2770","8.2785","8.2770","0.00"
"Feb 06, 2003","8.2785","8.2771","8.2785","8.2771","0.00"
"Feb 05, 2003","8.2785","8.2770","8.2785","8.2770","0.00"
"Feb 04, 2003","8.2785","8.2770","8.2785","8.2770","0.02"
"Feb 03, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"Jan 31, 2003","8.2768","8.2768","8.2768","8.2768","-0.02"
"Jan 30, 2003","8.2783","8.2766","8.2783","8.2766","0.02"
"Jan 29, 2003","8.2767","8.2767","8.2767","8.2767","0.00"
"Jan 28, 2003","8.2767","8.2767","8.2767","8.2767","-0.00"
"Jan 27, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"Jan 24, 2003","8.2768","8.2768","8.2768","8.2768","-0.00"
"Jan 23, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jan 22, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jan 21, 2003","8.2770","8.2770","8.2770","8.2770","-0.00"
"Jan 20, 2003","8.2772","8.2772","8.2772","8.2772","0.00"
"Jan 17, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jan 16, 2003","8.2770","8.2770","8.2770","8.2770","0.00"
"Jan 15, 2003","8.2770","8.2770","8.2770","8.2770","-0.02"
"Jan 14, 2003","8.2784","8.2768","8.2784","8.2768","0.02"
"Jan 13, 2003","8.2768","8.2768","8.2768","8.2768","0.00"
"Jan 10, 2003","8.2767","8.2766","8.2767","8.2766","0.00"
"Jan 09, 2003","8.2766","8.2766","8.2766","8.2766","0.00"
"Jan 08, 2003","8.2766","8.2766","8.2766","8.2766","-0.00"
"Jan 07, 2003","8.2767","8.2767","8.2767","8.2767","-0.02"
"Jan 06, 2003","8.2783","8.2766","8.2783","8.2766","0.02"
"Jan 03, 2003","8.2768","8.2768","8.2768","8.2768","-0.02"
"Jan 02, 2003","8.2785","8.2771","8.2785","8.2771","0.00"
"Jan 01, 2003","8.2785","8.2771","8.2785","8.2771","0.00"
"Dec 31, 2002","8.2785","8.2771","8.2785","8.2771","0.01"
"Dec 30, 2002","8.2773","8.2773","8.2773","8.2773","0.00"
"Dec 27, 2002","8.2773","8.2772","8.2773","8.2772","0.00"
"Dec 26, 2002","8.2773","8.2772","8.2773","8.2772","-0.00"
"Dec 25, 2002","8.2774","8.2774","8.2774","8.2774","-0.00"
"Dec 24, 2002","8.2775","8.2775","8.2775","8.2775","0.00"
"Dec 23, 2002","8.2775","8.2775","8.2775","8.2775","-0.01"
"Dec 20, 2002","8.2786","8.2773","8.2786","8.2773","-0.00"
"Dec 19, 2002","8.2787","8.2774","8.2787","8.2774","0.02"
"Dec 18, 2002","8.2774","8.2773","8.2774","8.2773","0.00"
"Dec 17, 2002","8.2773","8.2773","8.2773","8.2773","0.00"
"Dec 16, 2002","8.2773","8.2772","8.2773","8.2772","0.00"
"Dec 13, 2002","8.2770","8.2770","8.2770","8.2770","-0.00"
"Dec 12, 2002","8.2773","8.2772","8.2773","8.2772","0.00"
"Dec 11, 2002","8.2773","8.2772","8.2773","8.2772","0.00"
"Dec 10, 2002","8.2770","8.2770","8.2770","8.2770","-0.01"
"Dec 09, 2002","8.2775","8.2775","8.2775","8.2775","0.00"
"Dec 06, 2002","8.2773","8.2772","8.2773","8.2772","0.00"
"Dec 05, 2002","8.2770","8.2770","8.2770","8.2770","-0.00"
"Dec 04, 2002","8.2773","8.2772","8.2773","8.2772","0.00"
"Dec 03, 2002","8.2772","8.2771","8.2772","8.2771","-0.00"
"Dec 02, 2002","8.2773","8.2772","8.2773","8.2772","0.00"
"Nov 29, 2002","8.2773","8.2772","8.2773","8.2772","0.00"
"Nov 28, 2002","8.2773","8.2772","8.2773","8.2772","0.00"
"Nov 27, 2002","8.2772","8.2771","8.2772","8.2771","0.00"
"Nov 26, 2002","8.2770","8.2770","8.2770","8.2770","-0.00"
"Nov 25, 2002","8.2774","8.2773","8.2774","8.2773","0.00"
"Nov 22, 2002","8.2774","8.2773","8.2774","8.2773","0.00"
"Nov 21, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 20, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 19, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 18, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 15, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 14, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 13, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 12, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 11, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 08, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 07, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 06, 2002","8.2770","8.2770","8.2770","8.2770","0.00"
"Nov 05, 2002","8.2770","8.2770","8.2770","8.2770","-0.00"
